-8.18     1     1     1     0.99997
-8.17     1     1     1     0.99996
-8.16     1     1     1     0.99996
-8.15     1     1     1     0.99996
-8.14     1     1     1     0.99996
-8.13     1     1     1     0.99996
-8.12     1     1     1     0.99996
-8.11     1     1     1     0.99996
-8.1     1     1     1     0.99996
-8.09     1     1     1     0.99996
-8.08     1     1     1     0.99996
-8.07     1     1     1     0.99996
-8.06     1     1     1     0.99996
-8.05     1     1     1     0.99996
-8.04     1     1     1     0.99996
-8.03     1     1     1     0.99996
-8.02     1     1     1     0.99996
-8.01     1     1     1     0.99996
-8     1     1     1     0.99996
-7.99     1     1     1     0.99996
-7.98     1     1     1     0.99995
-7.97     1     1     1     0.99995
-7.96     1     1     1     0.99995
-7.95     1     1     1     0.99995
-7.94     1     1     1     0.99995
-7.93     1     1     1     0.99995
-7.92     1     1     1     0.99995
-7.91     1     1     1     0.99995
-7.9     1     1     1     0.99995
-7.89     1     1     1     0.99995
-7.88     1     1     1     0.99995
-7.87     1     1     1     0.99995
-7.86     1     1     1     0.99995
-7.85     1     1     1     0.99995
-7.84     1     1     1     0.99995
-7.83     1     1     1     0.99994
-7.82     1     1     1     0.99994
-7.81     1     1     1     0.99994
-7.8     1     1     1     0.99994
-7.79     1     1     1     0.99994
-7.78     1     1     1     0.99994
-7.77     1     1     1     0.99994
-7.76     1     1     1     0.99994
-7.75     1     1     1     0.99994
-7.74     1     1     1     0.99994
-7.73     1     1     1     0.99994
-7.72     1     1     1     0.99994
-7.71     1     1     1     0.99993
-7.7     1     1     1     0.99993
-7.69     1     1     1     0.99993
-7.68     1     1     0.99999     0.99993
-7.67     1     1     0.99999     0.99993
-7.66     1     1     0.99999     0.99993
-7.65     1     1     0.99999     0.99993
-7.64     1     1     0.99999     0.99993
-7.63     1     1     0.99999     0.99993
-7.62     1     1     0.99999     0.99993
-7.61     1     1     0.99999     0.99993
-7.6     1     1     0.99999     0.99992
-7.59     1     1     0.99999     0.99992
-7.58     1     1     0.99999     0.99992
-7.57     1     1     0.99999     0.99992
-7.56     1     1     0.99999     0.99992
-7.55     1     1     0.99999     0.99992
-7.54     1     1     0.99999     0.99992
-7.53     1     1     0.99999     0.99992
-7.52     1     1     0.99999     0.99992
-7.51     1     1     0.99999     0.99992
-7.5     1     1     0.99999     0.99991
-7.49     1     1     0.99999     0.99991
-7.48     1     1     0.99999     0.99991
-7.47     1     1     0.99999     0.99991
-7.46     1     1     0.99999     0.99991
-7.45     1     1     0.99999     0.99991
-7.44     1     1     0.99999     0.99991
-7.43     1     1     0.99999     0.99991
-7.42     1     1     0.99999     0.9999
-7.41     1     1     0.99999     0.9999
-7.4     1     1     0.99999     0.9999
-7.39     1     1     0.99999     0.9999
-7.38     1     1     0.99999     0.9999
-7.37     1     1     0.99999     0.9999
-7.36     1     1     0.99999     0.9999
-7.35     1     1     0.99999     0.9999
-7.34     1     1     0.99999     0.99989
-7.33     1     1     0.99999     0.99989
-7.32     1     1     0.99999     0.99989
-7.31     1     1     0.99999     0.99989
-7.3     1     1     0.99999     0.99989
-7.29     1     1     0.99999     0.99989
-7.28     1     1     0.99999     0.99989
-7.27     1     1     0.99999     0.99988
-7.26     1     1     0.99999     0.99988
-7.25     1     1     0.99999     0.99988
-7.24     1     1     0.99999     0.99988
-7.23     1     1     0.99999     0.99988
-7.22     1     1     0.99999     0.99988
-7.21     1     1     0.99999     0.99987
-7.2     1     1     0.99999     0.99987
-7.19     1     1     0.99999     0.99987
-7.18     1     1     0.99999     0.99987
-7.17     1     1     0.99999     0.99987
-7.16     1     1     0.99999     0.99987
-7.15     1     1     0.99999     0.99986
-7.14     1     1     0.99999     0.99986
-7.13     1     1     0.99999     0.99986
-7.12     1     1     0.99999     0.99986
-7.11     1     1     0.99999     0.99986
-7.1     1     1     0.99999     0.99985
-7.09     1     1     0.99999     0.99985
-7.08     1     1     0.99999     0.99985
-7.07     1     1     0.99999     0.99985
-7.06     1     1     0.99999     0.99985
-7.05     1     1     0.99999     0.99984
-7.04     1     1     0.99998     0.99984
-7.03     1     1     0.99998     0.99984
-7.02     1     1     0.99998     0.99984
-7.01     1     1     0.99998     0.99984
-7     1     1     0.99998     0.99983
-6.99     1     1     0.99998     0.99983
-6.98     1     0.99999     0.99998     0.99983
-6.97     1     0.99999     0.99998     0.99983
-6.96     1     0.99999     0.99998     0.99982
-6.95     1     0.99999     0.99998     0.99982
-6.94     1     0.99999     0.99998     0.99982
-6.93     1     0.99999     0.99998     0.99982
-6.92     1     0.99999     0.99998     0.99981
-6.91     1     0.99999     0.99998     0.99981
-6.9     1     0.99999     0.99998     0.99981
-6.89     1     0.99999     0.99998     0.99981
-6.88     1     0.99999     0.99998     0.9998
-6.87     1     0.99999     0.99998     0.9998
-6.86     1     0.99999     0.99998     0.9998
-6.85     1     0.99999     0.99998     0.9998
-6.84     1     0.99999     0.99998     0.99979
-6.83     1     0.99999     0.99998     0.99979
-6.82     1     0.99999     0.99998     0.99979
-6.81     1     0.99999     0.99998     0.99979
-6.8     1     0.99999     0.99998     0.99978
-6.79     0.99999     0.99999     0.99998     0.99978
-6.78     0.99999     0.99999     0.99998     0.99978
-6.77     0.99999     0.99999     0.99998     0.99977
