0.000000    	0.000000	4.24662
0.003922	0.000000	4.33839
0.007843	0.000000	4.30957
0.011765	0.000000	4.30913
0.015686	0.000000	4.2945
0.019608	0.000000	4.28696
0.023529	0.000000	4.29361
0.027451	0.000000	4.32154
0.031373	0.000000	4.35657
0.035294	0.000000	4.32775
0.039216	0.000000	4.27765
0.043137	0.000000	4.29848
0.047059	0.000000	4.22001
0.050980	0.000000	4.27631
0.054902	0.000000	4.33262
0.058824	0.000000	4.26833
0.062745	0.000000	4.23242
0.066667	0.000000	4.27454
0.070588	0.000000	4.267
0.074510	0.000000	4.2169
0.078431	0.000000	4.18808
0.082353	0.000000	4.13798
0.086275	0.000000	4.13753
0.090196	0.000000	4.18675
0.094118	0.000000	4.10827
0.098039	0.000000	4.16458
0.101961	0.000000	4.18542
0.105882	0.000000	4.24172
0.109804	0.000000	4.17743
0.113725	0.000000	4.25502
0.117647	0.000000	4.31842
0.121569	0.000000	4.23995
0.125490	0.000000	4.17566
0.129412	0.000000	4.21068
0.133333	0.000000	4.19605
0.137255	0.000000	4.21689
0.141176	0.000000	4.23063
0.145098	0.000000	4.23019
0.149020	0.000000	4.17299
0.152941	0.000000	4.17255
0.156863	0.000000	4.14373
0.160784	0.000000	4.17876
0.164706	0.000000	4.17831
0.168627	0.000000	4.10693
0.172549	0.000000	4.17033
0.176471	0.000000	4.1557
0.180392	0.000000	4.18363
0.184314	0.000000	4.18319
0.188235	0.000000	4.18274
0.192157	0.000000	4.1752
0.196078	0.000000	4.18185
0.200000	0.000000	4.13885
0.203922	0.000000	4.08874
0.207843	0.000000	4.07411
0.211765	0.000000	4.07367
0.215686	0.000000	4.03066
0.219608	0.000000	4.10116
0.223529	0.000000	4.20003
0.227451	0.000000	4.12155
0.231373	0.000000	4.06436
0.235294	0.000000	4.04972
0.239216	0.000000	4.12022
0.243137	0.000000	3.99208
0.247059	0.000000	4.00583
0.250980	0.000000	4.11889
0.254902	0.000000	4.16101
0.258824	0.000000	4.04706
0.262745	0.000000	4.08918
0.266667	0.000000	3.97523
0.270588	0.000000	3.94641
0.274510	0.000000	3.84665
0.278431	0.000000	3.88877
0.282353	0.000000	3.72517
0.286275	0.000000	3.7531
0.290196	0.000000	3.89454
0.294118	0.000000	4.09981
0.298039	0.000000	4.23415
0.301961	0.000000	4.37559
0.305882	0.000000	4.33967
0.309804	0.000000	4.32504
0.313725	0.000000	4.28913
0.317647	0.000000	4.26031
0.321569	0.000000	4.25277
0.325490	0.000000	4.29489
0.329412	0.000000	4.25898
0.333333	0.000000	4.32947
0.337255	0.000000	4.27937
0.341176	0.000000	4.3073
0.345098	0.000000	4.35652
0.349020	0.000000	4.30642
0.352941	0.000000	4.36982
0.356863	0.000000	4.39775
0.360784	0.000000	4.45406
0.364706	0.000000	4.42524
0.368627	0.000000	4.33966
0.372549	0.000000	4.4811
0.376471	0.000000	4.40262
0.380392	0.000000	4.32415
0.384314	0.000000	4.33079
0.388235	0.000000	4.23813
0.392157	0.000000	4.20222
0.396078	0.000000	4.21596
0.400000	0.000000	4.25808
0.403922	0.000000	4.27182
0.407843	0.000000	4.22172
0.411765	0.000000	4.32769
0.415686	0.000000	4.34143
0.419608	0.000000	4.24167
0.423529	0.000000	4.34054
0.427451	0.000000	4.29754
0.431373	0.000000	4.31837
0.435294	0.000000	4.26118
0.439216	0.000000	4.11886
0.443137	0.000000	4.14679
0.447059	0.000000	4.10378
0.450980	0.000000	4.08915
0.454902	0.000000	4.22349
0.458824	0.000000	4.19467
0.462745	0.000000	4.20841
0.466667	0.000000	4.286
0.470588	0.000000	4.27137
0.474510	0.000000	4.28511
0.478431	0.000000	4.2492
0.482353	0.000000	4.4261
0.486275	0.000000	4.3831
0.490196	0.000000	4.38975
0.494118	0.000000	4.47443
0.498039	0.000000	4.35339
0.501961	0.000000	4.33876
0.505882	0.000000	4.28866
0.509804	0.000000	4.29531
0.513725	0.000000	4.29486
0.517647	0.000000	4.34407
0.521569	0.000000	4.34363
0.525490	0.000000	4.22259
0.529412	0.000000	4.23633
0.533333	0.000000	4.25717
0.537255	0.000000	4.15741
0.541176	0.000000	4.16406
0.545098	0.000000	4.21328
0.549020	0.000000	4.14189
0.552941	0.000000	4.10598
0.556863	0.000000	4.09135
0.560784	0.000000	4.19022
0.564706	0.000000	4.36003
0.568627	0.000000	4.31702
0.572549	0.000000	4.46555
0.576471	0.000000	4.50057
0.580392	0.000000	4.39372
0.584314	0.000000	4.44294
0.588235	0.000000	4.34318
0.592157	0.000000	4.39948
0.596078	0.000000	4.37066
0.600000	0.000000	4.27091
0.603922	0.000000	4.4549
0.607843	0.000000	4.30549
0.611765	0.000000	4.28376
0.615686	0.000000	4.31879
0.619608	0.000000	4.18356
0.623529	0.000000	4.09089
0.627451	0.000000	4.14011
0.631373	0.000000	4.0971
0.635294	0.000000	4.1605
0.639216	0.000000	4.21681
0.643137	0.000000	4.32987
0.647059	0.000000	4.43583
0.650980	0.000000	4.42829
0.654902	0.000000	4.57682
0.658824	0.000000	4.59056
0.662745	0.000000	4.59721
0.666667	0.000000	4.50455
0.670588	0.000000	4.44026
0.674510	0.000000	4.39725
0.678431	0.000000	4.25493
0.682353	0.000000	4.26158
0.686275	0.000000	4.23986
0.690196	0.000000	4.16138
0.694118	0.000000	4.17512
0.698039	0.000000	4.21015
0.701961	0.000000	4.31611
0.705882	0.000000	4.31567
0.709804	0.000000	4.35069
0.713725	0.000000	4.16581
0.717647	0.000000	4.17246
0.721569	0.000000	4.1862
0.725490	0.000000	4.17867
0.729412	0.000000	4.13566
0.733333	0.000000	4.12103
0.737255	0.000000	4.17024
0.741176	0.000000	4.14851
0.745098	0.000000	4.17645
0.749020	0.000000	4.14763
0.752941	0.000000	4.21812
0.756863	0.000000	4.28862
0.760784	0.000000	4.31655
0.764706	0.000000	4.37995
0.768627	0.000000	4.266
0.772549	0.000000	4.24428
0.776471	0.000000	4.27221
0.780392	0.000000	4.23629
0.784314	0.000000	4.27841
0.788235	0.000000	4.29216
0.792157	0.000000	4.10727
0.796078	0.000000	4.1423
0.800000	0.000000	4.19151
0.803922	0.000000	4.22654
0.807843	0.000000	4.15515
0.811765	0.000000	4.09086
0.815686	0.000000	4.18264
0.819608	0.000000	4.23185
0.823529	0.000000	4.26688
0.827451	0.000000	4.30191
0.831373	0.000000	4.2589
0.835294	0.000000	4.27974
0.839216	0.000000	4.2722
0.843137	0.000000	4.30722
0.847059	0.000000	4.26422
0.850980	0.000000	4.17865
0.854902	0.000000	4.22786
0.858824	0.000000	4.21323
0.862745	0.000000	4.14894
0.866667	0.000000	4.10593
0.870588	0.000000	4.10549
0.874510	0.000000	4.09795
0.878431	0.000000	4.16844
0.882353	0.000000	4.06868
0.886275	0.000000	4.03277
0.890196	0.000000	4.09617
0.894118	0.000000	4.1312
0.898039	0.000000	4.20169
0.901961	0.000000	4.10903
0.905882	0.000000	4.15824
0.909804	0.000000	4.25711
0.913725	0.000000	4.05095
0.917647	0.000000	4.08597
0.921569	0.000000	4.14228
0.925490	0.000000	4.15602
0.929412	0.000000	4.11301
0.933333	0.000000	4.24735
0.937255	0.000000	4.2611
0.941176	0.000000	4.16843
0.945098	0.000000	4.11124
0.949020	0.000000	4.21011
0.952941	0.000000	4.11744
0.956863	0.000000	4.2376
0.960784	0.000000	4.10237
0.964706	0.000000	4.14449
0.968627	0.000000	4.03054
0.972549	0.000000	3.98044
0.976471	0.000000	3.96581
0.980392	0.000000	4.0434
0.984314	0.000000	3.9933
0.988235	0.000000	3.9361
0.992157	0.000000	4.04916
0.996078	0.000000	3.99196
1.000000	0.000000	4.07665

0.000000    	0.003922	4.21116
0.003922	0.003922	4.3384
0.007843	0.003922	4.36634
0.011765	0.003922	4.28076
0.015686	0.003922	4.28741
0.019608	0.003922	4.32244
0.023529	0.003922	4.30781
0.027451	0.003922	4.29318
0.031373	0.003922	4.37786
0.035294	0.003922	4.30648
0.039216	0.003922	4.22091
0.043137	0.003922	4.26303
0.047059	0.003922	4.27677
0.050980	0.003922	4.27632
0.054902	0.003922	4.3681
0.058824	0.003922	4.32509
0.062745	0.003922	4.29627
0.066667	0.003922	4.2178
0.070588	0.003922	4.19607
0.074510	0.003922	4.19563
0.078431	0.003922	4.18809
0.082353	0.003922	4.08833
0.086275	0.003922	4.13755
0.090196	0.003922	4.20804
0.094118	0.003922	4.21469
0.098039	0.003922	4.27809
0.101961	0.003922	4.19961
0.105882	0.003922	4.22755
0.109804	0.003922	4.24838
0.113725	0.003922	4.24085
0.117647	0.003922	4.27587
0.121569	0.003922	4.21158
0.125490	0.003922	4.26789
0.129412	0.003922	4.16813
0.133333	0.003922	4.19606
0.137255	0.003922	4.24528
0.141176	0.003922	4.1668
0.145098	0.003922	4.15217
0.149020	0.003922	4.16591
0.152941	0.003922	4.22222
0.156863	0.003922	4.12955
0.160784	0.003922	4.2568
0.164706	0.003922	4.12157
0.168627	0.003922	4.16369
0.172549	0.003922	4.14906
0.176471	0.003922	4.11315
0.180392	0.003922	4.2262
0.184314	0.003922	4.1832
0.188235	0.003922	4.22532
0.192157	0.003922	4.23197
0.196078	0.003922	4.15349
0.200000	0.003922	4.08211
0.203922	0.003922	4.05329
0.207843	0.003922	4.13088
0.211765	0.003922	4.03821
0.215686	0.003922	4.02358
0.219608	0.003922	4.10117
0.223529	0.003922	4.07944
0.227451	0.003922	4.10028
0.231373	0.003922	4.05727
0.235294	0.003922	4.07811
0.239216	0.003922	4.09185
0.243137	0.003922	3.95663
0.247059	0.003922	4.07678
0.250980	0.003922	4.15437
0.254902	0.003922	4.11845
0.258824	0.003922	4.08254
0.262745	0.003922	4.0821
0.266667	0.003922	4.01071
0.270588	0.003922	3.94642
0.274510	0.003922	3.94598
0.278431	0.003922	3.8746
0.282353	0.003922	3.61877
0.286275	0.003922	3.83115
0.290196	0.003922	4.00805
0.294118	0.003922	3.94376
0.298039	0.003922	4.26963
0.301961	0.003922	4.34722
0.305882	0.003922	4.33969
0.309804	0.003922	4.33215
0.313725	0.003922	4.28205
0.317647	0.003922	4.21776
0.321569	0.003922	4.30953
0.325490	0.003922	4.27362
0.329412	0.003922	4.3583
0.333333	0.003922	4.29401
