200 135
199.2 135.03
198.4 135.06
197.6 135.1
196.8 135.13
196 135.16
195.2 135.2
194.4 135.23
193.6 135.26
192.8 135.3
192 135.33
191.2 135.37
190.4 135.4
189.6 135.44
188.8 135.47
188 135.51
187.2 135.55
186.4 135.58
185.6 135.62
184.8 135.66
184 135.7
183.2 135.73
182.4 135.77
181.6 135.81
180.8 135.85
180 135.89
179.2 135.93
178.4 135.97
177.6 136
176.8 136.04
176 136.08
175.2 136.12
174.4 136.16
173.6 136.2
172.8 136.24
172 136.28
171.2 136.32
170.4 136.36
169.6 136.4
168.8 136.43
168 136.47
167.2 136.51
166.4 136.55
165.6 136.58
164.8 136.62
164 136.66
163.2 136.69
162.4 136.73
161.6 136.76
160.8 136.8
160 136.83
159.2 136.86
158.4 136.89
157.6 136.93
156.8 136.96
156 136.99
155.2 137.02
154.4 137.05
153.6 137.07
152.8 137.1
152 137.13
151.2 137.15
150.4 137.18
149.6 137.2
148.8 137.23
148 137.25
147.2 137.27
146.4 137.3
145.6 137.32
144.8 137.34
144 137.36
143.2 137.37
142.4 137.39
141.6 137.41
140.8 137.42
140 137.44
139.2 137.45
138.4 137.47
137.6 137.48
136.8 137.5
136 137.51
135.2 137.52
134.4 137.54
133.6 137.55
132.8 137.56
132 137.58
131.2 137.59
130.4 137.6
129.6 137.61
128.8 137.62
128 137.63
127.2 137.64
126.4 137.64
125.6 137.65
124.8 137.66
124 137.66
123.2 137.67
122.4 137.68
121.6 137.68
120.8 137.68
120 137.69
119.2 137.69
118.4 137.7
117.6 137.7
116.8 137.7
116 137.71
115.2 137.71
114.4 137.71
113.6 137.72
112.8 137.72
112 137.72
111.2 137.73
110.4 137.73
109.6 137.74
108.8 137.74
108 137.75
107.2 137.75
106.4 137.76
105.6 137.76
104.8 137.77
104 137.78
103.2 137.78
102.4 137.79
101.6 137.8
100.8 137.81
100 137.82
99.2 137.83
98.4 137.84
97.6 137.85
96.8 137.86
96 137.87
95.2 137.88
94.4 137.89
93.6 137.9
92.8 137.91
92 137.93
91.2 137.94
90.4 137.96
89.6 137.97
88.8 137.98
88 138
87.2 138.02
86.4 138.03
85.6 138.05
84.8 138.07
84 138.09
83.2 138.1
82.4 138.12
81.6 138.14
80.8 138.16
80 138.18
79.2 138.2
78.4 138.22
77.6 138.25
76.8 138.27
76 138.29
75.2 138.31
74.4 138.34
73.6 138.36
72.8 138.39
72 138.41
71.2 138.44
70.4 138.46
69.6 138.49
68.8 138.52
68 138.55
67.2 138.57
66.4 138.6
65.6 138.63
64.8 138.66
64 138.69
63.2 138.72
62.4 138.75
61.6 138.77
60.8 138.8
60 138.83
59.2 138.86
58.4 138.89
57.6 138.92
56.8 138.95
56 138.98
55.2 139.01
54.4 139.03
53.6 139.06
52.8 139.09
52 139.11
51.2 139.14
50.4 139.17
49.6 139.19
48.8 139.21
48 139.24
47.2 139.26
46.4 139.29
45.6 139.31
44.8 139.33
44 139.35
43.2 139.37
42.4 139.39
41.6 139.41
40.8 139.43
40 139.44
39.2 139.46
38.4 139.48
37.6 139.49
36.8 139.51
36 139.52
35.2 139.53
34.4 139.55
33.6 139.56
32.8 139.57
32 139.58
31.2 139.59
30.4 139.6
29.6 139.6
28.8 139.61
28 139.61
27.2 139.62
26.4 139.62
25.6 139.62
24.8 139.63
24 139.63
23.2 139.63
22.4 139.63
21.6 139.63
20.8 139.62
20 139.62
19.2 139.62
18.4 139.61
17.6 139.61
16.8 139.6
16 139.6
15.2 139.59
14.4 139.59
13.6 139.58
12.8 139.57
12 139.56
11.2 139.55
10.4 139.54
9.6 139.53
8.8 139.52
8 139.51
7.2 139.5
6.4 139.49
5.6 139.47
4.8 139.46
4 139.45
3.2 139.43
2.4 139.42
1.6 139.4
0.8 139.38
0 139.36
-0.8 139.35
-1.6 139.33
-2.4 139.31
-3.2 139.29
-4 139.27
-4.8 139.25
-5.6 139.23
-6.4 139.21
-7.2 139.18
-8 139.16
-8.8 139.14
-9.6 139.11
-10.4 139.09
-11.2 139.07
-12 139.04
-12.8 139.02
-13.6 138.99
-14.4 138.97
-15.2 138.94
-16 138.91
-16.8 138.88
-17.6 138.86
-18.4 138.83
-19.2 138.8
-20 138.77
-20.8 138.73
-21.6 138.7
-22.4 138.67
-23.2 138.64
-24 138.61
-24.8 138.57
-25.6 138.54
-26.4 138.51
-27.2 138.47
-28 138.44
-28.8 138.4
-29.6 138.37
-30.4 138.33
-31.2 138.3
-32 138.26
-32.8 138.23
-33.6 138.19
-34.4 138.15
-35.2 138.12
-36 138.08
-36.8 138.04
-37.6 138
-38.4 137.96
-39.2 137.92
-40 137.89
-40.8 137.85
-41.6 137.8
-42.4 137.76
-43.2 137.72
-44 137.68
-44.8 137.64
-45.6 137.59
-46.4 137.55
-47.2 137.51
-48 137.46
-48.8 137.42
-49.6 137.37
-50.4 137.33
-51.2 137.29
-52 137.24
-52.8 137.2
-53.6 137.15
-54.4 137.11
-55.2 137.06
-56 137.01
-56.8 136.97
-57.6 136.92
-58.4 136.88
-59.2 136.83
-60 136.78
-60.8 136.74
-61.6 136.69
-62.4 136.64
-63.2 136.59
-64 136.54
-64.8 136.5
-65.6 136.45
-66.4 136.4
-67.2 136.35
-68 136.3
-68.8 136.25
-69.6 136.2
-70.4 136.15
-71.2 136.1
-72 136.05
-72.8 136
-73.6 135.95
-74.4 135.9
-75.2 135.85
-76 135.8
-76.8 135.76
-77.6 135.71
-78.4 135.66
-79.2 135.61
-80 135.56
-80.8 135.51
-81.6 135.47
-82.4 135.42
-83.2 135.37
-84 135.32
-84.8 135.27
-85.6 135.22
-86.4 135.18
-87.2 135.13
-88 135.08
-88.8 135.03
-89.6 134.99
-90.4 134.94
-91.2 134.89
-92 134.84
-92.8 134.79
-93.6 134.75
-94.4 134.7
-95.2 134.65
-96 134.6
-96.8 134.56
-97.6 134.51
-98.4 134.46
-99.2 134.41
-100 134.37
-100.8 134.32
-101.6 134.28
-102.4 134.23
-103.2 134.19
-104 134.14
-104.8 134.1
-105.6 134.06
-106.4 134.02
-107.2 133.98
-108 133.94
-108.8 133.9
-109.6 133.86
-110.4 133.82
-111.2 133.78
-112 133.75
-112.8 133.71
-113.6 133.68
-114.4 133.64
-115.2 133.61
-116 133.58
-116.8 133.55
-117.6 133.52
-118.4 133.49
-119.2 133.46
-120 133.44
-120.8 133.41
-121.6 133.38
-122.4 133.36
-123.2 133.33
-124 133.31
-124.8 133.29
-125.6 133.27
-126.4 133.25
-127.2 133.23
-128 133.21
-128.8 133.19
-129.6 133.18
-130.4 133.16
-131.2 133.15
-132 133.13
-132.8 133.12
-133.6 133.11
-134.4 133.1
-135.2 133.09
-136 133.09
-136.8 133.08
-137.6 133.08
-138.4 133.07
-139.2 133.07
-140 133.07
-140.8 133.07
-141.6 133.07
-142.4 133.07
-143.2 133.07
-144 133.08
-144.8 133.09
-145.6 133.09
-146.4 133.1
-147.2 133.11
-148 133.12
-148.8 133.13
-149.6 133.14
-150.4 133.15
-151.2 133.16
-152 133.18
-152.8 133.19
-153.6 133.2
-154.4 133.22
-155.2 133.24
-156 133.25
-156.8 133.27
-157.6 133.29
-158.4 133.31
-159.2 133.33
-160 133.34
-160.8 133.36
-161.6 133.38
-162.4 133.4
-163.2 133.43
-164 133.45
-164.8 133.47
-165.6 133.49
-166.4 133.51
-167.2 133.53
-168 133.56
-168.8 133.58
-169.6 133.6
-170.4 133.63
-171.2 133.65
-172 133.67
-172.8 133.7
-173.6 133.72
-174.4 133.75
-175.2 133.77
-176 133.8
-176.8 133.83
-177.6 133.85
-178.4 133.88
-179.2 133.91
-180 133.93
-180.8 133.96
-181.6 133.99
-182.4 134.02
-183.2 134.04
-184 134.07
-184.8 134.1
-185.6 134.13
-186.4 134.16
-187.2 134.19
-188 134.21
-188.8 134.24
-189.6 134.27
-190.4 134.3
-191.2 134.32
-192 134.35
-192.8 134.38
-193.6 134.41
-194.4 134.43
-195.2 134.46
-196 134.49
-196.8 134.52
-197.6 134.54
-198.4 134.57
-199.2 134.6
-200 134.63
-200.8 134.65
-201.6 134.68
-202.4 134.71
-203.2 134.74
-204 134.77
-204.8 134.8
