200 85
199.2 85.027
198.4 85.054
197.6 85.081
196.8 85.108
196 85.134
195.2 85.161
194.4 85.188
193.6 85.215
192.8 85.242
192 85.269
191.2 85.295
190.4 85.322
189.6 85.348
188.8 85.375
188 85.401
187.2 85.427
186.4 85.453
185.6 85.479
184.8 85.504
184 85.529
183.2 85.554
182.4 85.578
181.6 85.603
180.8 85.628
180 85.652
179.2 85.677
178.4 85.701
177.6 85.726
176.8 85.75
176 85.775
175.2 85.799
174.4 85.824
173.6 85.849
172.8 85.874
172 85.898
171.2 85.923
170.4 85.949
169.6 85.974
168.8 85.999
168 86.024
167.2 86.049
166.4 86.074
165.6 86.099
164.8 86.124
164 86.148
163.2 86.173
162.4 86.197
161.6 86.22
160.8 86.244
160 86.267
159.2 86.289
158.4 86.311
157.6 86.333
156.8 86.354
156 86.375
155.2 86.395
154.4 86.415
153.6 86.434
152.8 86.453
152 86.472
151.2 86.49
150.4 86.508
149.6 86.526
148.8 86.543
148 86.56
147.2 86.577
146.4 86.593
145.6 86.609
144.8 86.625
144 86.641
143.2 86.656
142.4 86.671
141.6 86.685
140.8 86.699
140 86.713
139.2 86.726
138.4 86.74
137.6 86.753
136.8 86.766
136 86.779
135.2 86.792
134.4 86.805
133.6 86.818
132.8 86.831
132 86.844
131.2 86.857
130.4 86.87
129.6 86.883
128.8 86.897
128 86.91
127.2 86.924
126.4 86.938
125.6 86.952
124.8 86.966
124 86.98
123.2 86.995
122.4 87.009
121.6 87.024
120.8 87.039
120 87.054
119.2 87.069
118.4 87.085
117.6 87.1
116.8 87.116
116 87.133
115.2 87.149
114.4 87.166
113.6 87.184
112.8 87.202
112 87.22
111.2 87.238
110.4 87.258
109.6 87.277
108.8 87.297
108 87.318
107.2 87.339
106.4 87.361
105.6 87.383
104.8 87.405
104 87.428
103.2 87.451
102.4 87.475
101.6 87.499
100.8 87.524
100 87.548
99.2 87.574
98.4 87.6
97.6 87.627
96.8 87.655
96 87.683
95.2 87.712
94.4 87.742
93.6 87.773
92.8 87.804
92 87.836
91.2 87.869
90.4 87.903
89.6 87.937
88.8 87.972
88 88.008
87.2 88.045
86.4 88.082
85.6 88.12
84.8 88.159
84 88.199
83.2 88.241
82.4 88.283
81.6 88.326
80.8 88.37
80 88.416
79.2 88.462
78.4 88.51
77.6 88.559
76.8 88.609
76 88.66
75.2 88.713
74.4 88.766
73.6 88.82
72.8 88.875
72 88.931
71.2 88.987
70.4 89.044
69.6 89.101
68.8 89.159
68 89.217
67.2 89.275
66.4 89.334
65.6 89.393
64.8 89.453
64 89.513
63.2 89.573
62.4 89.634
61.6 89.695
60.8 89.756
60 89.817
59.2 89.878
58.4 89.94
57.6 90.002
56.8 90.064
56 90.126
55.2 90.187
54.4 90.249
53.6 90.311
52.8 90.372
52 90.433
51.2 90.494
50.4 90.554
49.6 90.614
48.8 90.672
48 90.731
47.2 90.788
46.4 90.845
45.6 90.901
44.8 90.956
44 91.01
43.2 91.063
42.4 91.114
41.6 91.165
40.8 91.215
40 91.263
39.2 91.31
38.4 91.355
37.6 91.4
36.8 91.443
36 91.484
35.2 91.524
34.4 91.562
33.6 91.598
32.8 91.633
32 91.666
31.2 91.696
30.4 91.724
29.6 91.751
28.8 91.775
28 91.797
27.2 91.816
26.4 91.834
25.6 91.849
24.8 91.861
24 91.871
23.2 91.879
22.4 91.884
21.6 91.887
20.8 91.888
20 91.886
19.2 91.881
18.4 91.874
17.6 91.865
16.8 91.853
16 91.839
15.2 91.822
14.4 91.803
13.6 91.781
12.8 91.756
12 91.729
11.2 91.7
10.4 91.667
9.6 91.632
8.8 91.594
8 91.554
7.2 91.511
6.4 91.465
5.6 91.416
4.8 91.365
4 91.311
3.2 91.254
2.4 91.195
1.6 91.133
0.8 91.068
0 91.002
-0.8 90.932
-1.6 90.86
-2.4 90.786
-3.2 90.71
-4 90.631
-4.8 90.551
-5.6 90.468
-6.4 90.384
-7.2 90.297
-8 90.209
-8.8 90.119
-9.6 90.027
-10.4 89.933
-11.2 89.838
-12 89.741
-12.8 89.643
-13.6 89.543
-14.4 89.442
-15.2 89.339
-16 89.235
-16.8 89.131
-17.6 89.025
-18.4 88.919
-19.2 88.811
-20 88.703
-20.8 88.595
-21.6 88.485
-22.4 88.375
-23.2 88.264
-24 88.152
-24.8 88.04
-25.6 87.928
-26.4 87.815
-27.2 87.702
-28 87.589
-28.8 87.476
-29.6 87.363
-30.4 87.25
-31.2 87.137
-32 87.024
-32.8 86.911
-33.6 86.799
-34.4 86.687
-35.2 86.575
-36 86.463
-36.8 86.352
-37.6 86.242
-38.4 86.132
-39.2 86.023
-40 85.915
-40.8 85.808
-41.6 85.702
-42.4 85.596
-43.2 85.491
-44 85.387
-44.8 85.284
-45.6 85.182
-46.4 85.08
-47.2 84.979
-48 84.879
-48.8 84.78
-49.6 84.681
-50.4 84.583
-51.2 84.485
-52 84.389
-52.8 84.292
-53.6 84.197
-54.4 84.101
-55.2 84.007
-56 83.913
-56.8 83.819
-57.6 83.727
-58.4 83.635
-59.2 83.544
-60 83.453
-60.8 83.363
-61.6 83.274
-62.4 83.185
-63.2 83.097
-64 83.01
-64.8 82.923
-65.6 82.837
-66.4 82.751
-67.2 82.666
-68 82.581
-68.8 82.498
-69.6 82.415
-70.4 82.332
-71.2 82.251
-72 82.17
-72.8 82.09
-73.6 82.012
-74.4 81.934
-75.2 81.857
-76 81.782
-76.8 81.708
-77.6 81.635
-78.4 81.563
-79.2 81.493
-80 81.423
-80.8 81.355
-81.6 81.288
-82.4 81.222
-83.2 81.157
-84 81.093
-84.8 81.03
-85.6 80.968
-86.4 80.906
-87.2 80.846
-88 80.786
-88.8 80.728
-89.6 80.67
-90.4 80.613
-91.2 80.557
-92 80.501
-92.8 80.447
-93.6 80.393
-94.4 80.34
-95.2 80.288
-96 80.236
-96.8 80.186
-97.6 80.136
-98.4 80.087
-99.2 80.039
-100 79.992
-100.8 79.946
-101.6 79.9
-102.4 79.856
-103.2 79.812
-104 79.769
-104.8 79.727
-105.6 79.686
-106.4 79.645
-107.2 79.605
-108 79.566
-108.8 79.528
-109.6 79.49
-110.4 79.453
-111.2 79.416
-112 79.381
-112.8 79.346
-113.6 79.311
-114.4 79.277
-115.2 79.244
-116 79.212
-116.8 79.181
-117.6 79.15
-118.4 79.119
-119.2 79.089
-120 79.06
-120.8 79.031
-121.6 79.003
-122.4 78.976
-123.2 78.948
-124 78.922
-124.8 78.896
-125.6 78.87
-126.4 78.846
-127.2 78.822
-128 78.798
-128.8 78.775
-129.6 78.753
-130.4 78.731
-131.2 78.71
-132 78.69
-132.8 78.67
-133.6 78.651
-134.4 78.633
-135.2 78.615
-136 78.598
-136.8 78.582
-137.6 78.566
-138.4 78.551
-139.2 78.537
-140 78.523
-140.8 78.51
-141.6 78.498
-142.4 78.486
-143.2 78.476
-144 78.466
-144.8 78.457
-145.6 78.448
-146.4 78.441
-147.2 78.434
-148 78.428
-148.8 78.423
-149.6 78.419
-150.4 78.416
-151.2 78.413
-152 78.412
-152.8 78.41
-153.6 78.41
-154.4 78.41
-155.2 78.411
-156 78.412
-156.8 78.415
-157.6 78.418
-158.4 78.421
-159.2 78.426
-160 78.431
-160.8 78.436
-161.6 78.442
-162.4 78.448
-163.2 78.455
-164 78.462
-164.8 78.47
-165.6 78.477
-166.4 78.486
-167.2 78.495
-168 78.504
-168.8 78.514
-169.6 78.525
-170.4 78.536
-171.2 78.548
-172 78.561
-172.8 78.574
-173.6 78.587
-174.4 78.602
-175.2 78.617
-176 78.632
-176.8 78.648
-177.6 78.665
-178.4 78.682
-179.2 78.7
-180 78.718
-180.8 78.737
-181.6 78.756
-182.4 78.776
-183.2 78.796
-184 78.817
-184.8 78.838
-185.6 78.86
-186.4 78.882
-187.2 78.905
-188 78.928
-188.8 78.951
-189.6 78.975
-190.4 79
-191.2 79.024
-192 79.049
-192.8 79.075
-193.6 79.1
-194.4 79.127
-195.2 79.153
-196 79.18
-196.8 79.207
-197.6 79.234
-198.4 79.262
-199.2 79.289
-200 79.317
-200.8 79.345
-201.6 79.372
-202.4 79.4
-203.2 79.427
-204 79.455
-204.8 79.482
