    0.4669   63.7500
    0.4722   63.5117
    0.4775   63.2754
    0.4828   63.0410
    0.4881   62.8086
    0.4934   62.5782
    0.4987   62.3496
    0.5040   62.1229
    0.5093   61.8981
    0.5146   61.6752
    0.5199   61.4540
    0.5252   61.2346
    0.5305   61.0170
    0.5358   60.8012
    0.5411   60.5870
    0.5464   60.3746
    0.5517   60.1639
    0.5570   59.9548
    0.5623   59.7474
    0.5677   59.5378
    0.5730   59.3336
    0.5783   59.1310
    0.5836   58.9301
    0.5889   58.7306
    0.5942   58.5327
    0.5995   58.3364
    0.6048   58.1415
    0.6101   57.9481
    0.6154   57.7562
    0.6207   57.5657
    0.6260   57.3767
    0.6313   57.1890
    0.6366   57.0028
    0.6419   56.8178
    0.6472   56.6342
    0.6525   56.4519
    0.6578   56.2709
    0.6631   56.0912
    0.6685   55.9093
    0.6738   55.7322
    0.6791   55.5563
    0.6844   55.3816
    0.6897   55.2081
    0.6950   55.0359
    0.7003   54.8649
    0.7056   54.6951
    0.7109   54.5265
    0.7162   54.3591
    0.7215   54.1928
    0.7268   54.0277
    0.7321   53.8638
    0.7374   53.7010
    0.7427   53.5393
    0.7480   53.3788
    0.7533   53.2194
    0.7586   53.0611
    0.7639   52.9039
    0.7692   52.7478
    0.7746   52.5899
    0.7799   52.4359
    0.7852   52.2830
    0.7905   52.1312
    0.7958   51.9804
    0.8011   51.8307
    0.8064   51.6820
    0.8117   51.5343
    0.8170   51.3876
    0.8223   51.2419
    0.8276   51.0972
    0.8329   50.9534
    0.8382   50.8107
    0.8435   50.6689
    0.8488   50.5281
    0.8541   50.3882
    0.8594   50.2492
    0.8647   50.1112
    0.8700   49.9741
    0.8754   49.8354
    0.8807   49.7001
    0.8860   49.5657
    0.8913   49.4322
    0.8966   49.2997
    0.9019   49.1679
    0.9072   49.0371
    0.9125   48.9071
    0.9178   48.7779
    0.9231   48.6496
    0.9284   48.5221
    0.9337   48.3954
    0.9390   48.2696
    0.9443   48.1445
    0.9496   48.0203
    0.9549   47.8968
    0.9602   47.7742
    0.9655   47.6523
    0.9708   47.5312
    0.9762   47.4086
    0.9815   47.2890
    0.9868   47.1701
    0.9921   47.0520
    0.9974   46.9347
    1.0027   46.8180
    1.0080   46.7021
    1.0133   46.5869
    1.0186   46.4724
    1.0239   46.3586
    1.0292   46.2454
    1.0345   46.1330
    1.0398   46.0212
    1.0451   45.9101
    1.0504   45.7997
    1.0557   45.6899
    1.0610   45.5808
    1.0663   45.4723
    1.0716   45.3644
    1.0769   45.2572
    1.0823   45.1486
    1.0876   45.0426
    1.0929   44.9372
    1.0982   44.8324
    1.1035   44.7282
    1.1088   44.6246
    1.1141   44.5216
    1.1194   44.4192
    1.1247   44.3173
    1.1300   44.2160
    1.1353   44.1153
    1.1406   44.0151
    1.1459   43.9154
    1.1512   43.8163
    1.1565   43.7177
    1.1618   43.6196
    1.1671   43.5221
    1.1724   43.4251
    1.1777   43.3286
    1.1831   43.2307
    1.1884   43.1352
    1.1937   43.0402
    1.1990   42.9457
    1.2043   42.8516
    1.2096   42.7581
    1.2149   42.6649
    1.2202   42.5723
    1.2255   42.4801
    1.2308   42.3884
    1.2361   42.2971
    1.2414   42.2063
    1.2467   42.1158
    1.2520   42.0259
    1.2573   41.9363
    1.2626   41.8472
    1.2679   41.7585
    1.2732   41.6702
    1.2785   41.5823
    1.2838   41.4948
    1.2892   41.4060
    1.2945   41.3193
    1.2998   41.2331
    1.3051   41.1472
    1.3104   41.0618
    1.3157   40.9768
    1.3210   40.8922
    1.3263   40.8081
    1.3316   40.7244
    1.3369   40.6411
    1.3422   40.5582
    1.3475   40.4757
    1.3528   40.3936
    1.3581   40.3120
    1.3634   40.2307
    1.3687   40.1499
    1.3740   40.0694
    1.3793   39.9893
    1.3846   39.9097
    1.3900   39.8289
    1.3953   39.7500
    1.4006   39.6716
    1.4059   39.5934
    1.4112   39.5157
    1.4165   39.4384
    1.4218   39.3614
    1.4271   39.2848
    1.4324   39.2086
    1.4377   39.1327
    1.4430   39.0573
    1.4483   38.9821
    1.4536   38.9074
    1.4589   38.8330
    1.4642   38.7590
    1.4695   38.6853
    1.4748   38.6119
    1.4801   38.5390
    1.4854   38.4663
    1.4908   38.3927
    1.4961   38.3207
    1.5014   38.2491
    1.5067   38.1779
    1.5120   38.1070
    1.5173   38.0364
    1.5226   37.9661
    1.5279   37.8962
    1.5332   37.8266
    1.5385   37.7574
    1.5438   37.6884
    1.5491   37.6198
    1.5544   37.5515
    1.5597   37.4835
    1.5650   37.4158
    1.5703   37.3485
    1.5756   37.2814
    1.5809   37.2147
    1.5862   37.1483
    1.5915   37.0821
    1.5969   37.0151
    1.6022   36.9496
    1.6075   36.8843
    1.6128   36.8194
    1.6181   36.7548
    1.6234   36.6905
    1.6287   36.6264
    1.6340   36.5627
    1.6393   36.4992
    1.6446   36.4360
    1.6499   36.3731
    1.6552   36.3105
    1.6605   36.2482
    1.6658   36.1861
    1.6711   36.1243
    1.6764   36.0628
    1.6817   36.0015
    1.6870   35.9406
    1.6923   35.8799
    1.6977   35.8183
    1.7030   35.7581
    1.7083   35.6982
    1.7136   35.6386
    1.7189   35.5792
    1.7242   35.5201
    1.7295   35.4612
    1.7348   35.4026
    1.7401   35.3442
    1.7454   35.2861
    1.7507   35.2282
    1.7560   35.1706
    1.7613   35.1132
    1.7666   35.0561
    1.7719   34.9992
    1.7772   34.9425
    1.7825   34.8861
    1.7878   34.8299
    1.7931   34.7740
    1.7985   34.7172
    1.8038   34.6618
    1.8091   34.6065
    1.8144   34.5515
    1.8197   34.4967
    1.8250   34.4422
    1.8303   34.3878
    1.8356   34.3337
    1.8409   34.2799
    1.8462   34.2262
    1.8515   34.1727
    1.8568   34.1195
    1.8621   34.0665
    1.8674   34.0137
    1.8727   33.9611
    1.8780   33.9087
    1.8833   33.8566
    1.8886   33.8046
    1.8939   33.7529
    1.8992   33.7013
    1.9046   33.6490
    1.9099   33.5979
    1.9152   33.5469
    1.9205   33.4962
    1.9258   33.4457
    1.9311   33.3954
    1.9364   33.3452
    1.9417   33.2953
    1.9470   33.2455
    1.9523   33.1960
    1.9576   33.1466
    1.9629   33.0975
    1.9682   33.0485
    1.9735   32.9997
    1.9788   32.9511
    1.9841   32.9027
    1.9894   32.8544
    1.9947   32.8064
    2.0000   32.7585
    2.0054   32.7099
    2.0107   32.6624
    2.0160   32.6151
    2.0213   32.5680
    2.0266   32.5210
    2.0319   32.4742
    2.0372   32.4276
    2.0425   32.3812
    2.0478   32.3349
    2.0531   32.2888
    2.0584   32.2429
    2.0637   32.1971
    2.0690   32.1516
    2.0743   32.1062
    2.0796   32.0609
    2.0849   32.0159
    2.0902   31.9710
    2.0955   31.9262
    2.1008   31.8817
    2.1062   31.8365
    2.1115   31.7922
    2.1168   31.7482
    2.1221   31.7043
    2.1274   31.6606
    2.1327   31.6170
    2.1380   31.5736
    2.1433   31.5303
    2.1486   31.4873
    2.1539   31.4443
    2.1592   31.4016
    2.1645   31.3589
    2.1698   31.3165
    2.1751   31.2742
    2.1804   31.2320
    2.1857   31.1901
    2.1910   31.1482
    2.1963   31.1065
    2.2016   31.0650
    2.2069   31.0236
    2.2123   30.9816
    2.2176   30.9405
    2.2229   30.8996
    2.2282   30.8588
    2.2335   30.8182
    2.2388   30.7777
    2.2441   30.7373
    2.2494   30.6971
    2.2547   30.6571
    2.2600   30.6172
    2.2653   30.5774
    2.2706   30.5378
    2.2759   30.4983
    2.2812   30.4590
    2.2865   30.4197
    2.2918   30.3807
    2.2971   30.3418
    2.3024   30.3030
    2.3077   30.2643
    2.3131   30.2251
    2.3184   30.1867
    2.3237   30.1484
    2.3290   30.1103
    2.3343   30.0724
    2.3396   30.0345
    2.3449   29.9968
    2.3502   29.9592
    2.3555   29.9218
    2.3608   29.8845
    2.3661   29.8473
    2.3714   29.8102
    2.3767   29.7733
    2.3820   29.7365
    2.3873   29.6998
    2.3926   29.6632
    2.3979   29.6268
    2.4032   29.5905
    2.4085   29.5543
    2.4138   29.5183
    2.4192   29.4817
    2.4245   29.4459
    2.4298   29.4102
    2.4351   29.3746
    2.4404   29.3392
    2.4457   29.3039
    2.4510   29.2687
    2.4563   29.2336
    2.4616   29.1986
    2.4669   29.1638
    2.4722   29.1290
    2.4775   29.0944
    2.4828   29.0599
    2.4881   29.0255
    2.4934   28.9912
    2.4987   28.9571
    2.5040   28.9230
    2.5093   28.8891
    2.5146   28.8553
    2.5200   28.8210
    2.5253   28.7874
