         0         0
    0.0264         0
    0.0275    3.8145
    0.0286    6.3891
    0.0297    9.6055
    0.0308   13.2256
    0.0318   17.3587
    0.0329   21.7655
    0.0340   25.9916
    0.0351   30.0483
    0.0360   33.3824
    0.0371   36.2126
    0.0382   39.3443
    0.0393   41.9597
    0.0402   44.2724
    0.0414   46.2847
    0.0425   48.1846
    0.0436   50.0683
    0.0445   51.3740
    0.0456   52.2080
    0.0467   52.8576
    0.0478   53.0825
    0.0487   52.1511
    0.0498   51.3037
    0.0509   50.3441
    0.0521   49.1044
    0.0530   47.3699
    0.0541   45.4554
    0.0552   44.0781
    0.0563   42.8501
    0.0574   41.7331
    0.0583   40.9458
    0.0594   40.5278
    0.0605   40.2149
    0.0617   40.0487
    0.0626   39.9517
    0.0637   39.5950
    0.0648   39.1499
    0.0659   38.4660
    0.0668   37.6267
    0.0679   36.9231
    0.0690   36.3958
    0.0701   36.1762
    0.0711   36.5175
    0.0722   37.0675
    0.0733   37.9648
    0.0744   38.9850
    0.0753   40.1456
    0.0764   41.0902
    0.0775   42.2801
    0.0786   43.5514
    0.0796   44.7392
    0.0807   46.0056
    0.0818   47.1524
    0.0829   48.8213
    0.0838   50.7100
    0.0849   52.7345
    0.0860   54.9856
    0.0871   57.2202
    0.0882   59.0420
    0.0892   60.4258
    0.0903   61.5781
    0.0914   62.1078
    0.0934   62.2407
    0.0945   61.5787
    0.0956   60.5519
    0.0967   59.4053
    0.0977   57.9633
    0.0988   56.9047
    0.0999   55.8984
    0.1010   55.1644
    0.1019   54.4442
    0.1030   53.9301
    0.1041   53.5439
    0.1052   53.7959
    0.1061   54.2205
    0.1073   55.1033
    0.1084   56.2112
    0.1095   57.6721
    0.1104   59.0796
    0.1115   60.5077
    0.1126   61.7579
    0.1137   62.9237
    0.1148   63.7991
    0.1157   64.6609
    0.1169   65.6320
    0.1180   66.6968
    0.1191   67.7538
    0.1200   68.5792
    0.1211   69.6933
    0.1222   70.3125
    0.1233   70.3206
    0.1242   69.7887
    0.1253   68.9591
    0.1265   67.7140
    0.1276   66.4785
    0.1285   65.1904
    0.1296   64.2955
    0.1307   63.6276
    0.1318   63.0023
    0.1327   62.6826
    0.1338   62.6632
    0.1349   62.6092
    0.1381   62.5339
    0.1392   62.5414
    0.1403   62.7211
    0.1412   63.0059
    0.1423   63.3493
    0.1434   63.6464
    0.1445   64.0219
    0.1456   64.4273
    0.1466   65.1420
    0.1477   65.7578
    0.1488   66.4360
    0.1499   66.8021
    0.1508   66.9965
    0.1519   66.9782
    0.1530   66.7184
    0.1541   66.4248
    0.1551   65.9284
    0.1562   65.4464
    0.1573   64.6949
    0.1584   64.0758
    0.1593   63.4435
    0.1604   62.8405
    0.1615   61.8756
    0.1626   60.8229
    0.1636   59.6367
    0.1647   58.4538
    0.1658   57.4357
    0.1669   56.5584
    0.1678   55.8129
    0.1689   54.9822
    0.1700   54.2134
    0.1711   53.5261
    0.1722   53.0915
    0.1732   52.9546
    0.1743   53.1321
    0.1754   53.6866
    0.1765   54.6763
    0.1774   55.8447
    0.1785   57.4715
    0.1796   59.3931
    0.1807   61.2188
    0.1816   62.9655
    0.1828   64.6901
    0.1839   66.3599
    0.1839   67.9540
    0.1850   69.5459
    0.1859   70.8726
    0.1870   72.2209
    0.1881   73.1760
    0.1892   74.0017
    0.1901   74.5962
    0.1912   75.0354
    0.1924   75.1141
    0.1935   75.3229
    0.1944   75.4445
    0.1955   75.2828
    0.1966   74.9578
    0.1977   74.4412
    0.1986   73.6387
    0.1997   72.6939
    0.2008   71.7353
    0.2020   70.7879
    0.2031   69.9879
    0.2040   69.1384
    0.2051   68.7106
    0.2062   68.5379
    0.2073   68.4385
    0.2082   68.2530
    0.2093   68.2026
    0.2104   67.9439
    0.2116   67.6809
    0.2125   67.3717
    0.2136   67.1656
    0.2147   67.1039
    0.2158   66.9800
    0.2167   67.0288
    0.2178   67.1582
    0.2189   67.2547
    0.2200   67.1857
    0.2210   67.2503
    0.2243   67.3190
    0.2252   67.4364
    0.2263   67.3006
    0.2274   67.0408
    0.2285   66.7625
    0.2296   66.0157
    0.2306   65.1076
    0.2317   64.0114
    0.2328   62.8539
    0.2339   61.7242
    0.2348   60.7066
    0.2359   59.9593
    0.2370   59.5222
    0.2381   59.3200
    0.2391   59.2811
    0.2402   59.6000
    0.2413   59.7519
    0.2424   59.9740
    0.2433   60.0350
    0.2444   60.0349
    0.2455   60.1231
    0.2466   60.3741
    0.2475   60.9009
    0.2487   61.3553
    0.2498   61.9238
    0.2509   62.4588
    0.2518   63.1950
    0.2529   63.6918
    0.2540   64.0748
    0.2551   64.2148
    0.2560   64.2866
    0.2571   64.3095
    0.2583   64.2335
    0.2594   64.1178
    0.2605   63.8948
    0.2614   63.6217
    0.2625   63.1689
    0.2636   62.5695
    0.2656   61.9786
    0.2667   61.3942
    0.2679   60.8367
    0.2690   60.2951
