                         0          2.38338792407688
                       125          2.97710550458272
                       250          4.48566129541365
                       375          6.62042219313508
                       500          8.96713429068316
                       625          11.6066210778781
                       750           13.159481390285
                       875          15.3349794697166
                      1000          16.4979704125313
                      1125          18.3787347627324
                      1250          18.7648941982162
                      1375          20.3636745698807
                      1500          21.2892618033157
                      1625          22.0333784206871
                      1750          23.3022109790544
                      1875          23.5700620670856
                      2000          25.1726696288637
                      2125          27.1149217845743
                      2250           28.032212384727
                      2375          29.3162736245944
                      2500            30.27008381444
                      2625          30.7135843415506
                      2750           31.381313847099
                      2875          32.5691304201281
                      3000          33.3793297910459
                      3125          34.7296662997812
                      3250          35.3879223708776
                      3375          36.7507395846284
                      3500          36.9358658421343
                      3625          38.8931905520398
                      3750          39.6803160713705
                      3875          39.6743036581615
                      4000           40.639256516031
                      4125          41.6551509742198
                      4250          42.3057570836651
                      4375          44.8478909259263
                      4500          46.3489361725159
                      4625          48.5171746268384
                      4750          50.2916574000029
                      4875            52.45265796116
                      5000          52.0946898605539
