t l
  25       0.00327043230269648
                        50       0.00259117420590487
                        75       0.00208279029640461
                       100       0.00165738334759898
                       125       0.00131801289072731
                       150       0.00109093299243259
                       175      0.000905525680407263
                       200      0.000764879999053724
                       225      0.000676497913349246
                       250      0.000615568690864322
                       275      0.000528814045295415
                       300      0.000487353672722463
                       325      0.000445893300149511
                       350      0.000409485300018164
                       375      0.000375500190036837
                       400      0.000356232310711554
                       425      0.000316591916528554
                       450      0.000303266020703439
                       475      0.000287975391450406
                       500      0.000284343867002811
                       550      0.000245987998108163
                       575      0.000228471233125645
                       600      0.000216806506765335
                       650      0.000212522881952537
                       675      0.000203146128425309
                       725       0.00018990455592328
                       775        0.0001696978769343
                       800      0.000167196285016065
                       850      0.000167179420351448
                       900      0.000158151203226312
                       950      0.000152540891463618
                      1025      0.000138537598276374
                      1075      0.000128115235542873
                      1150      0.000123825989175202
                      1200      0.000118805940674115
                      1275      0.000115157551561902
                      1350      0.000112931415832417
                      1425      9.94003332544572e-05
                      1525      9.52628688683425e-05
                      1600       9.3590456293792e-05
                      1700      8.56837393657073e-05
                      1800      8.72015591812657e-05
                      1900      8.26593428443354e-05
                      2000      7.38278801397345e-05
                      2125       7.2231358555962e-05
                      2250      7.02075988018841e-05
                      2375      6.44960990514867e-05
                      2525      6.25341764010056e-05
                      2675      5.56084207981614e-05
                      2825      5.40400069887511e-05
                      3000      4.93403871153925e-05
                      3175      5.01892419011307e-05
                      3350      5.25671596121722e-05
                      3550      3.97556360578849e-05
                      3775      3.45107253618998e-05
                      3975       2.9603107958261e-05
                      4225      2.76271314205989e-05
                      4475      1.97934947058559e-05
                      4725      1.63137522398165e-05
                      5000      1.48409048632376e-05
                      5300      1.39189698641577e-05
                      5600      1.03942549591387e-05
                      5950      8.20747011376018e-06
                      6275      4.32297569690519e-06
                      6650      3.72709088042671e-06
                      7050       3.1705569480553e-06
